"data_id","language","form","age","gender","mom_ed","comprehension","production"
41656,"Mandarin (Beijing)","TC",17,NA,NA,130,130
41657,"Mandarin (Beijing)","TC",17,NA,NA,245,245
41658,"Mandarin (Beijing)","TC",18,NA,NA,82,82
41659,"Mandarin (Beijing)","TC",18,NA,NA,308,308
41660,"Mandarin (Beijing)","TC",18,NA,NA,23,23
41661,"Mandarin (Beijing)","TC",18,NA,NA,35,35
41662,"Mandarin (Beijing)","TC",18,NA,NA,212,212
41663,"Mandarin (Beijing)","TC",18,NA,NA,4,4
41664,"Mandarin (Beijing)","TC",18,NA,NA,14,14
41665,"Mandarin (Beijing)","TC",18,NA,NA,35,35
41666,"Mandarin (Beijing)","TC",18,NA,NA,207,207
41667,"Mandarin (Beijing)","TC",18,NA,NA,307,307
41668,"Mandarin (Beijing)","TC",18,NA,NA,199,199
41669,"Mandarin (Beijing)","TC",18,NA,NA,324,324
41670,"Mandarin (Beijing)","TC",18,NA,NA,218,218
41671,"Mandarin (Beijing)","TC",18,NA,NA,183,183
41672,"Mandarin (Beijing)","TC",18,NA,NA,18,18
41673,"Mandarin (Beijing)","TC",18,NA,NA,6,6
41674,"Mandarin (Beijing)","TC",18,NA,NA,53,53
41675,"Mandarin (Beijing)","TC",18,NA,NA,27,27
41676,"Mandarin (Beijing)","TC",18,NA,NA,18,18
41677,"Mandarin (Beijing)","TC",18,NA,NA,200,200
41678,"Mandarin (Beijing)","TC",18,NA,NA,170,170
41679,"Mandarin (Beijing)","TC",18,NA,NA,106,106
41680,"Mandarin (Beijing)","TC",18,NA,NA,125,125
41681,"Mandarin (Beijing)","TC",18,NA,NA,107,107
41682,"Mandarin (Beijing)","TC",18,NA,NA,56,56
41683,"Mandarin (Beijing)","TC",18,NA,NA,113,113
41684,"Mandarin (Beijing)","TC",18,NA,NA,237,237
41685,"Mandarin (Beijing)","TC",18,NA,NA,337,337
41686,"Mandarin (Beijing)","TC",18,NA,NA,110,110
41687,"Mandarin (Beijing)","TC",18,NA,NA,76,76
41688,"Mandarin (Beijing)","TC",18,NA,NA,55,55
41689,"Mandarin (Beijing)","TC",18,NA,NA,239,239
41690,"Mandarin (Beijing)","TC",18,NA,NA,135,135
41691,"Mandarin (Beijing)","TC",18,NA,NA,103,103
41692,"Mandarin (Beijing)","TC",18,NA,NA,86,86
41693,"Mandarin (Beijing)","TC",18,NA,NA,48,48
41694,"Mandarin (Beijing)","TC",18,NA,NA,38,38
41695,"Mandarin (Beijing)","TC",18,NA,NA,48,48
41696,"Mandarin (Beijing)","TC",18,NA,NA,24,24
41697,"Mandarin (Beijing)","TC",18,NA,NA,35,35
41698,"Mandarin (Beijing)","TC",18,NA,NA,84,84
41699,"Mandarin (Beijing)","TC",18,NA,NA,36,36
41700,"Mandarin (Beijing)","TC",18,NA,NA,125,125
41701,"Mandarin (Beijing)","TC",18,NA,NA,12,12
41702,"Mandarin (Beijing)","TC",18,NA,NA,65,65
41703,"Mandarin (Beijing)","TC",18,NA,NA,231,231
41704,"Mandarin (Beijing)","TC",18,NA,NA,16,16
41705,"Mandarin (Beijing)","TC",18,NA,NA,12,12
41706,"Mandarin (Beijing)","TC",18,NA,NA,306,306
41707,"Mandarin (Beijing)","TC",18,NA,NA,40,40
41708,"Mandarin (Beijing)","TC",19,NA,NA,32,32
41709,"Mandarin (Beijing)","TC",19,NA,NA,323,323
41710,"Mandarin (Beijing)","TC",19,NA,NA,343,343
41711,"Mandarin (Beijing)","TC",19,NA,NA,300,300
41712,"Mandarin (Beijing)","TC",19,NA,NA,39,39
41713,"Mandarin (Beijing)","TC",19,NA,NA,67,67
41714,"Mandarin (Beijing)","TC",19,NA,NA,21,21
41715,"Mandarin (Beijing)","TC",19,NA,NA,295,295
41716,"Mandarin (Beijing)","TC",19,NA,NA,247,247
41717,"Mandarin (Beijing)","TC",19,NA,NA,159,159
41718,"Mandarin (Beijing)","TC",19,NA,NA,339,339
41719,"Mandarin (Beijing)","TC",19,NA,NA,208,208
41720,"Mandarin (Beijing)","TC",19,NA,NA,245,245
41721,"Mandarin (Beijing)","TC",19,NA,NA,183,183
41722,"Mandarin (Beijing)","TC",19,NA,NA,125,125
41723,"Mandarin (Beijing)","TC",19,NA,NA,160,160
41724,"Mandarin (Beijing)","TC",19,NA,NA,264,264
41725,"Mandarin (Beijing)","TC",19,NA,NA,420,420
41726,"Mandarin (Beijing)","TC",19,NA,NA,206,206
41727,"Mandarin (Beijing)","TC",19,NA,NA,350,350
41728,"Mandarin (Beijing)","TC",19,NA,NA,196,196
41729,"Mandarin (Beijing)","TC",19,NA,NA,227,227
41730,"Mandarin (Beijing)","TC",19,NA,NA,337,337
41731,"Mandarin (Beijing)","TC",19,NA,NA,158,158
41732,"Mandarin (Beijing)","TC",19,NA,NA,87,87
41733,"Mandarin (Beijing)","TC",19,NA,NA,255,255
41734,"Mandarin (Beijing)","TC",19,NA,NA,190,190
41735,"Mandarin (Beijing)","TC",19,NA,NA,64,64
41736,"Mandarin (Beijing)","TC",19,NA,NA,35,35
41737,"Mandarin (Beijing)","TC",19,NA,NA,50,50
41738,"Mandarin (Beijing)","TC",19,NA,NA,71,71
41739,"Mandarin (Beijing)","TC",19,NA,NA,59,59
41740,"Mandarin (Beijing)","TC",19,NA,NA,213,213
41741,"Mandarin (Beijing)","TC",19,NA,NA,132,132
41742,"Mandarin (Beijing)","TC",19,NA,NA,152,152
41743,"Mandarin (Beijing)","TC",19,NA,NA,135,135
41744,"Mandarin (Beijing)","TC",19,NA,NA,28,28
41745,"Mandarin (Beijing)","TC",19,NA,NA,142,142
41746,"Mandarin (Beijing)","TC",19,NA,NA,49,49
41747,"Mandarin (Beijing)","TC",19,NA,NA,39,39
41748,"Mandarin (Beijing)","TC",19,NA,NA,56,56
41749,"Mandarin (Beijing)","TC",19,NA,NA,80,80
41750,"Mandarin (Beijing)","TC",19,NA,NA,414,414
41751,"Mandarin (Beijing)","TC",19,NA,NA,23,23
41752,"Mandarin (Beijing)","TC",19,NA,NA,144,144
41753,"Mandarin (Beijing)","TC",19,NA,NA,33,33
41754,"Mandarin (Beijing)","TC",19,NA,NA,252,252
41755,"Mandarin (Beijing)","TC",19,NA,NA,3,3
41756,"Mandarin (Beijing)","TC",19,NA,NA,247,247
41757,"Mandarin (Beijing)","TC",19,NA,NA,189,189
41758,"Mandarin (Beijing)","TC",20,NA,NA,138,138
41759,"Mandarin (Beijing)","TC",20,NA,NA,109,109
41760,"Mandarin (Beijing)","TC",20,NA,NA,52,52
41761,"Mandarin (Beijing)","TC",20,NA,NA,17,17
41762,"Mandarin (Beijing)","TC",20,NA,NA,102,102
41763,"Mandarin (Beijing)","TC",20,NA,NA,94,94
41764,"Mandarin (Beijing)","TC",20,NA,NA,118,118
41765,"Mandarin (Beijing)","TC",20,NA,NA,68,68
41766,"Mandarin (Beijing)","TC",20,NA,NA,184,184
41767,"Mandarin (Beijing)","TC",20,NA,NA,174,174
41768,"Mandarin (Beijing)","TC",20,NA,NA,175,175
41769,"Mandarin (Beijing)","TC",20,NA,NA,4,4
41770,"Mandarin (Beijing)","TC",20,NA,NA,447,447
41771,"Mandarin (Beijing)","TC",20,NA,NA,5,5
41772,"Mandarin (Beijing)","TC",20,NA,NA,469,469
41773,"Mandarin (Beijing)","TC",20,NA,NA,277,277
41774,"Mandarin (Beijing)","TC",20,NA,NA,212,212
41775,"Mandarin (Beijing)","TC",20,NA,NA,14,14
41776,"Mandarin (Beijing)","TC",20,NA,NA,58,58
41777,"Mandarin (Beijing)","TC",20,NA,NA,294,294
41778,"Mandarin (Beijing)","TC",20,NA,NA,172,172
41779,"Mandarin (Beijing)","TC",20,NA,NA,443,443
41780,"Mandarin (Beijing)","TC",20,NA,NA,219,219
41781,"Mandarin (Beijing)","TC",20,NA,NA,196,196
41782,"Mandarin (Beijing)","TC",20,NA,NA,275,275
41783,"Mandarin (Beijing)","TC",20,NA,NA,89,89
41784,"Mandarin (Beijing)","TC",20,NA,NA,453,453
41785,"Mandarin (Beijing)","TC",20,NA,NA,279,279
41786,"Mandarin (Beijing)","TC",20,NA,NA,386,386
41787,"Mandarin (Beijing)","TC",20,NA,NA,312,312
41788,"Mandarin (Beijing)","TC",20,NA,NA,35,35
41789,"Mandarin (Beijing)","TC",20,NA,NA,486,486
41790,"Mandarin (Beijing)","TC",20,NA,NA,143,143
41791,"Mandarin (Beijing)","TC",20,NA,NA,52,52
41792,"Mandarin (Beijing)","TC",20,NA,NA,307,307
41793,"Mandarin (Beijing)","TC",20,NA,NA,90,90
41794,"Mandarin (Beijing)","TC",20,NA,NA,45,45
41795,"Mandarin (Beijing)","TC",20,NA,NA,85,85
41796,"Mandarin (Beijing)","TC",20,NA,NA,128,128
41797,"Mandarin (Beijing)","TC",20,NA,NA,186,186
41798,"Mandarin (Beijing)","TC",20,NA,NA,296,296
41799,"Mandarin (Beijing)","TC",20,NA,NA,395,395
41800,"Mandarin (Beijing)","TC",20,NA,NA,78,78
41801,"Mandarin (Beijing)","TC",20,NA,NA,58,58
41802,"Mandarin (Beijing)","TC",20,NA,NA,36,36
41803,"Mandarin (Beijing)","TC",20,NA,NA,129,129
41804,"Mandarin (Beijing)","TC",20,NA,NA,52,52
41805,"Mandarin (Beijing)","TC",20,NA,NA,48,48
41806,"Mandarin (Beijing)","TC",20,NA,NA,55,55
41807,"Mandarin (Beijing)","TC",20,NA,NA,515,515
41808,"Mandarin (Beijing)","TC",21,NA,NA,140,140
41809,"Mandarin (Beijing)","TC",21,NA,NA,198,198
41810,"Mandarin (Beijing)","TC",21,NA,NA,222,222
41811,"Mandarin (Beijing)","TC",21,NA,NA,160,160
41812,"Mandarin (Beijing)","TC",21,NA,NA,99,99
41813,"Mandarin (Beijing)","TC",21,NA,NA,85,85
41814,"Mandarin (Beijing)","TC",21,NA,NA,48,48
41815,"Mandarin (Beijing)","TC",21,NA,NA,123,123
41816,"Mandarin (Beijing)","TC",21,NA,NA,16,16
41817,"Mandarin (Beijing)","TC",21,NA,NA,444,444
41818,"Mandarin (Beijing)","TC",21,NA,NA,65,65
41819,"Mandarin (Beijing)","TC",21,NA,NA,399,399
41820,"Mandarin (Beijing)","TC",21,NA,NA,55,55
41821,"Mandarin (Beijing)","TC",21,NA,NA,383,383
41822,"Mandarin (Beijing)","TC",21,NA,NA,79,79
41823,"Mandarin (Beijing)","TC",21,NA,NA,74,74
41824,"Mandarin (Beijing)","TC",21,NA,NA,291,291
41825,"Mandarin (Beijing)","TC",21,NA,NA,6,6
41826,"Mandarin (Beijing)","TC",21,NA,NA,301,301
41827,"Mandarin (Beijing)","TC",21,NA,NA,252,252
41828,"Mandarin (Beijing)","TC",21,NA,NA,270,270
41829,"Mandarin (Beijing)","TC",21,NA,NA,205,205
41830,"Mandarin (Beijing)","TC",21,NA,NA,120,120
41831,"Mandarin (Beijing)","TC",21,NA,NA,287,287
41832,"Mandarin (Beijing)","TC",21,NA,NA,283,283
41833,"Mandarin (Beijing)","TC",21,NA,NA,595,595
41834,"Mandarin (Beijing)","TC",21,NA,NA,212,212
41835,"Mandarin (Beijing)","TC",21,NA,NA,363,363
41836,"Mandarin (Beijing)","TC",21,NA,NA,215,215
41837,"Mandarin (Beijing)","TC",21,NA,NA,213,213
41838,"Mandarin (Beijing)","TC",21,NA,NA,328,328
41839,"Mandarin (Beijing)","TC",21,NA,NA,533,533
41840,"Mandarin (Beijing)","TC",21,NA,NA,99,99
41841,"Mandarin (Beijing)","TC",21,NA,NA,34,34
41842,"Mandarin (Beijing)","TC",21,NA,NA,472,472
41843,"Mandarin (Beijing)","TC",21,NA,NA,270,270
41844,"Mandarin (Beijing)","TC",21,NA,NA,609,609
41845,"Mandarin (Beijing)","TC",21,NA,NA,49,49
41846,"Mandarin (Beijing)","TC",21,NA,NA,387,387
41847,"Mandarin (Beijing)","TC",21,NA,NA,74,74
41848,"Mandarin (Beijing)","TC",21,NA,NA,181,181
41849,"Mandarin (Beijing)","TC",21,NA,NA,64,64
41850,"Mandarin (Beijing)","TC",21,NA,NA,79,79
41851,"Mandarin (Beijing)","TC",21,NA,NA,79,79
41852,"Mandarin (Beijing)","TC",21,NA,NA,50,50
41853,"Mandarin (Beijing)","TC",21,NA,NA,166,166
41854,"Mandarin (Beijing)","TC",21,NA,NA,476,476
41855,"Mandarin (Beijing)","TC",21,NA,NA,237,237
41856,"Mandarin (Beijing)","TC",21,NA,NA,579,579
41857,"Mandarin (Beijing)","TC",22,NA,NA,128,128
41858,"Mandarin (Beijing)","TC",22,NA,NA,23,23
41859,"Mandarin (Beijing)","TC",22,NA,NA,43,43
41860,"Mandarin (Beijing)","TC",22,NA,NA,208,208
41861,"Mandarin (Beijing)","TC",22,NA,NA,84,84
41862,"Mandarin (Beijing)","TC",22,NA,NA,37,37
41863,"Mandarin (Beijing)","TC",22,NA,NA,86,86
41864,"Mandarin (Beijing)","TC",22,NA,NA,70,70
