data_id,age,language,form,birth_order,ethnicity,sex,zygosity,original_id,norming,longitudinal,source_name,measure,vocab,identity,cross_sectional,demo,n,edu
129375,25,English (American),WS,Second,White,Female,NA,L566,TRUE,FALSE,Marchman,production,87,All Data,TRUE,Secondary,416,Secondary
129376,17,English (American),WS,Second,Black,Male,NA,L575,TRUE,FALSE,Marchman,production,55,All Data,TRUE,Secondary,416,Secondary
129378,16,English (American),WS,Third,Hispanic,Female,NA,L583,TRUE,FALSE,Marchman,production,16,All Data,TRUE,Secondary,416,Secondary
129379,29,English (American),WS,Second,Hispanic,Male,NA,L586,TRUE,FALSE,Marchman,production,63,All Data,TRUE,Secondary,416,Secondary
129381,21,English (American),WS,Fourth,Hispanic,Male,NA,L589,TRUE,FALSE,Marchman,production,131,All Data,TRUE,Secondary,416,Secondary
129383,28,English (American),WS,Fourth,Hispanic,Female,NA,L593,TRUE,FALSE,Marchman,production,370,All Data,TRUE,Secondary,416,Secondary
129384,17,English (American),WS,Fourth,Other,Male,NA,L596,TRUE,FALSE,Marchman,production,226,All Data,TRUE,Secondary,416,Secondary
129385,26,English (American),WS,Third,Asian,Male,NA,L612,TRUE,FALSE,Marchman,production,456,All Data,TRUE,Secondary,416,Secondary
129387,16,English (American),WS,Third,Other,Male,NA,L714,TRUE,FALSE,Marchman,production,36,All Data,TRUE,Secondary,416,Secondary
129392,22,English (American),WS,Third,White,Female,NA,L745,TRUE,FALSE,Marchman,production,327,All Data,TRUE,Secondary,416,Secondary
129393,29,English (American),WS,Second,Hispanic,Male,NA,L748,TRUE,FALSE,Marchman,production,369,All Data,TRUE,Secondary,416,Secondary
129394,24,English (American),WS,Second,White,Male,NA,L750,TRUE,FALSE,Marchman,production,34,All Data,TRUE,Secondary,416,Secondary
129397,20,English (American),WS,Second,Other,Female,NA,L762,TRUE,FALSE,Marchman,production,190,All Data,TRUE,Secondary,416,Secondary
129400,21,English (American),WS,Third,Other,Male,NA,L770,TRUE,FALSE,Marchman,production,73,All Data,TRUE,Secondary,416,Secondary
129401,25,English (American),WS,Second,Hispanic,Male,NA,L780,TRUE,FALSE,Marchman,production,138,All Data,TRUE,Secondary,416,Secondary
129402,29,English (American),WS,Third,White,Male,NA,L781,TRUE,FALSE,Marchman,production,496,All Data,TRUE,Secondary,416,Secondary
129407,28,English (American),WS,Fourth,Black,Male,NA,L791,TRUE,FALSE,Marchman,production,350,All Data,TRUE,Secondary,416,Secondary
129409,29,English (American),WS,Third,Other,Male,NA,L805,TRUE,FALSE,Marchman,production,315,All Data,TRUE,Secondary,416,Secondary
129410,25,English (American),WS,Third,Hispanic,Male,NA,L808,TRUE,FALSE,Marchman,production,41,All Data,TRUE,Secondary,416,Secondary
129412,25,English (American),WS,Third,White,Female,NA,L811,TRUE,FALSE,Marchman,production,415,All Data,TRUE,Secondary,416,Secondary
129413,21,English (American),WS,Second,White,Male,NA,L853,TRUE,FALSE,Marchman,production,68,All Data,TRUE,Secondary,416,Secondary
129414,23,English (American),WS,Second,White,Female,NA,L857,TRUE,FALSE,Marchman,production,109,All Data,TRUE,Secondary,416,Secondary
129425,23,English (American),WS,Fourth,Black,Male,NA,L898,TRUE,FALSE,Marchman,production,160,All Data,TRUE,Secondary,416,Secondary
129427,26,English (American),WS,Second,White,Male,NA,L907,TRUE,FALSE,Marchman,production,247,All Data,TRUE,Secondary,416,Secondary
129431,25,English (American),WS,Fourth,Other,Male,NA,L923,TRUE,FALSE,Marchman,production,564,All Data,TRUE,Secondary,416,Secondary
129433,19,English (American),WS,Second,Other,Female,NA,L925,TRUE,FALSE,Marchman,production,111,All Data,TRUE,Secondary,416,Secondary
129434,25,English (American),WS,Second,Other,Male,NA,L926,TRUE,FALSE,Marchman,production,178,All Data,TRUE,Secondary,416,Secondary
129442,22,English (American),WS,Second,White,Female,NA,L948,TRUE,FALSE,Marchman,production,49,All Data,TRUE,Secondary,416,Secondary
129443,27,English (American),WS,Fifth,Black,Male,NA,L955,TRUE,FALSE,Marchman,production,262,All Data,TRUE,Secondary,416,Secondary
129444,18,English (American),WS,Third,Black,Male,NA,L956,TRUE,FALSE,Marchman,production,23,All Data,TRUE,Secondary,416,Secondary
129448,23,English (American),WS,Third,White,Male,NA,L970,TRUE,FALSE,Marchman,production,259,All Data,TRUE,Secondary,416,Secondary
129449,26,English (American),WS,Second,White,Male,NA,LN002,TRUE,FALSE,Marchman,production,131,All Data,TRUE,Secondary,416,Secondary
129450,27,English (American),WS,Fourth,White,Male,NA,LN008,TRUE,FALSE,Marchman,production,503,All Data,TRUE,Secondary,416,Secondary
129451,27,English (American),WS,First,White,Female,NA,LN009,TRUE,FALSE,Marchman,production,522,All Data,TRUE,Secondary,416,Secondary
129452,26,English (American),WS,Fourth,White,Female,NA,LN010,TRUE,FALSE,Marchman,production,547,All Data,TRUE,Secondary,416,Secondary
129453,21,English (American),WS,Third,White,Male,NA,LN015,TRUE,FALSE,Marchman,production,476,All Data,TRUE,Secondary,416,Secondary
129454,28,English (American),WS,First,White,Female,NA,LN021,TRUE,FALSE,Marchman,production,451,All Data,TRUE,Secondary,416,Secondary
129455,26,English (American),WS,Third,White,Male,NA,LN024,TRUE,FALSE,Marchman,production,47,All Data,TRUE,Secondary,416,Secondary
129456,26,English (American),WS,Second,White,Male,NA,LN027,TRUE,FALSE,Marchman,production,570,All Data,TRUE,Secondary,416,Secondary
129457,29,English (American),WS,Second,White,Male,NA,LN028,TRUE,FALSE,Marchman,production,75,All Data,TRUE,Secondary,416,Secondary
129458,25,English (American),WS,Second,White,Female,NA,LN030,TRUE,FALSE,Marchman,production,541,All Data,TRUE,Secondary,416,Secondary
129459,30,English (American),WS,Second,White,Male,NA,LN031,TRUE,FALSE,Marchman,production,603,All Data,TRUE,Secondary,416,Secondary
129460,25,English (American),WS,First,White,Female,NA,LN082,TRUE,FALSE,Marchman,production,139,All Data,TRUE,Secondary,416,Secondary
129461,27,English (American),WS,First,White,Female,NA,LN095,TRUE,FALSE,Marchman,production,215,All Data,TRUE,Secondary,416,Secondary
129462,27,English (American),WS,First,White,Female,NA,LN099,TRUE,FALSE,Marchman,production,677,All Data,TRUE,Secondary,416,Secondary
129463,25,English (American),WS,Third,White,Female,NA,LN182,TRUE,FALSE,Marchman,production,23,All Data,TRUE,Secondary,416,Secondary
129464,28,English (American),WS,Third,White,Male,NA,LN211,TRUE,FALSE,Marchman,production,414,All Data,TRUE,Secondary,416,Secondary
129465,27,English (American),WS,Fourth,White,Female,NA,LN216,TRUE,FALSE,Marchman,production,134,All Data,TRUE,Secondary,416,Secondary
129466,25,English (American),WS,Third,White,Female,NA,LN231,TRUE,FALSE,Marchman,production,163,All Data,TRUE,Secondary,416,Secondary
129467,25,English (American),WS,First,White,Male,NA,LN301,TRUE,FALSE,Marchman,production,479,All Data,TRUE,Secondary,416,Secondary
129468,27,English (American),WS,Second,White,Female,NA,LN311,TRUE,FALSE,Marchman,production,366,All Data,TRUE,Secondary,416,Secondary
129469,28,English (American),WS,Second,White,Male,NA,LN312,TRUE,FALSE,Marchman,production,433,All Data,TRUE,Secondary,416,Secondary
129470,27,English (American),WS,Fourth,White,Male,NA,LN313,TRUE,FALSE,Marchman,production,29,All Data,TRUE,Secondary,416,Secondary
129471,27,English (American),WS,First,White,Male,NA,LN314,TRUE,FALSE,Marchman,production,424,All Data,TRUE,Secondary,416,Secondary
129472,27,English (American),WS,Third,White,Female,NA,LN344,TRUE,FALSE,Marchman,production,295,All Data,TRUE,Secondary,416,Secondary
129479,21,English (American),WS,First,Black,Male,NA,LSU011T,TRUE,FALSE,Marchman,production,554,All Data,TRUE,Secondary,416,Secondary
129486,30,English (American),WS,Third,Black,Male,NA,LSU024T,TRUE,FALSE,Marchman,production,357,All Data,TRUE,Secondary,416,Secondary
129488,17,English (American),WS,Second,Black,Female,NA,LSU026T,TRUE,FALSE,Marchman,production,21,All Data,TRUE,Secondary,416,Secondary
129491,22,English (American),WS,Third,Black,Female,NA,LSU031T,TRUE,FALSE,Marchman,production,425,All Data,TRUE,Secondary,416,Secondary
129492,22,English (American),WS,First,Black,Female,NA,LSU032T,TRUE,FALSE,Marchman,production,179,All Data,TRUE,Secondary,416,Secondary
129493,19,English (American),WS,First,Black,Female,NA,LSU033T,TRUE,FALSE,Marchman,production,29,All Data,TRUE,Secondary,416,Secondary
129494,28,English (American),WS,Third,Black,Female,NA,LSU035T,TRUE,FALSE,Marchman,production,516,All Data,TRUE,Secondary,416,Secondary
129497,29,English (American),WS,First,Black,Male,NA,LSU039T,TRUE,FALSE,Marchman,production,173,All Data,TRUE,Secondary,416,Secondary
129498,22,English (American),WS,First,Black,Male,NA,LSU040T,TRUE,FALSE,Marchman,production,76,All Data,TRUE,Secondary,416,Secondary
129502,28,English (American),WS,First,Black,Female,NA,LSU047T,TRUE,FALSE,Marchman,production,276,All Data,TRUE,Secondary,416,Secondary
129504,20,English (American),WS,First,Black,Female,NA,LSU049T,TRUE,FALSE,Marchman,production,475,All Data,TRUE,Secondary,416,Secondary
129505,17,English (American),WS,First,Black,Male,NA,LSU050T,TRUE,FALSE,Marchman,production,290,All Data,TRUE,Secondary,416,Secondary
129510,30,English (American),WS,Second,Black,Male,NA,LSU062T,TRUE,FALSE,Marchman,production,566,All Data,TRUE,Secondary,416,Secondary
129513,23,English (American),WS,First,Black,Male,NA,LSU068T,TRUE,FALSE,Marchman,production,326,All Data,TRUE,Secondary,416,Secondary
129520,21,English (American),WS,Third,Black,Male,NA,LSU078T,TRUE,FALSE,Marchman,production,10,All Data,TRUE,Secondary,416,Secondary
129521,25,English (American),WS,Second,Black,Male,NA,LSU079T,TRUE,FALSE,Marchman,production,77,All Data,TRUE,Secondary,416,Secondary
129528,24,English (American),WS,Third,Black,Male,NA,LSU086T,TRUE,FALSE,Marchman,production,245,All Data,TRUE,Secondary,416,Secondary
129531,19,English (American),WS,First,Black,Male,NA,LSU090T,TRUE,FALSE,Marchman,production,25,All Data,TRUE,Secondary,416,Secondary
129548,26,English (American),WS,Second,White,Male,NA,100033,TRUE,FALSE,Marchman,production,430,All Data,TRUE,Secondary,416,Secondary
129553,22,English (American),WS,Second,White,Female,NA,100043,TRUE,FALSE,Marchman,production,302,All Data,TRUE,Secondary,416,Secondary
129563,24,English (American),WS,Third,White,Female,NA,100058,TRUE,FALSE,Marchman,production,87,All Data,TRUE,Secondary,416,Secondary
129570,18,English (American),WS,First,White,Male,NA,100066,TRUE,FALSE,Marchman,production,34,All Data,TRUE,Secondary,416,Secondary
129587,17,English (American),WS,First,White,Male,NA,100085,TRUE,FALSE,Marchman,production,176,All Data,TRUE,Secondary,416,Secondary
129588,30,English (American),WS,First,Hispanic,Male,NA,100088,TRUE,FALSE,Marchman,production,449,All Data,TRUE,Secondary,416,Secondary
129589,28,English (American),WS,Second,White,Female,NA,100090,TRUE,FALSE,Marchman,production,528,All Data,TRUE,Secondary,416,Secondary
129604,23,English (American),WS,First,White,Female,NA,100117,TRUE,FALSE,Marchman,production,379,All Data,TRUE,Secondary,416,Secondary
129606,20,English (American),WS,First,White,Male,NA,100121,TRUE,FALSE,Marchman,production,205,All Data,TRUE,Secondary,416,Secondary
129609,17,English (American),WS,Third,Other,Male,NA,100130,TRUE,FALSE,Marchman,production,7,All Data,TRUE,Secondary,416,Secondary
129628,22,English (American),WS,First,White,Male,NA,100258,TRUE,FALSE,Marchman,production,568,All Data,TRUE,Secondary,416,Secondary
129634,24,English (American),WS,Third,White,Female,NA,100264,TRUE,FALSE,Marchman,production,128,All Data,TRUE,Secondary,416,Secondary
129638,29,English (American),WS,Second,White,Male,NA,100299,TRUE,FALSE,Marchman,production,106,All Data,TRUE,Secondary,416,Secondary
129641,17,English (American),WS,First,Hispanic,Female,NA,100306,TRUE,FALSE,Marchman,production,219,All Data,TRUE,Secondary,416,Secondary
129646,24,English (American),WS,First,White,Female,NA,100311,TRUE,FALSE,Marchman,production,238,All Data,TRUE,Secondary,416,Secondary
129649,29,English (American),WS,First,Black,Male,NA,100314,TRUE,FALSE,Marchman,production,459,All Data,TRUE,Secondary,416,Secondary
129652,16,English (American),WS,First,White,Female,NA,100317,TRUE,FALSE,Marchman,production,103,All Data,TRUE,Secondary,416,Secondary
129653,18,English (American),WS,Second,White,Female,NA,100318,TRUE,FALSE,Marchman,production,42,All Data,TRUE,Secondary,416,Secondary
129671,29,English (American),WS,First,White,Female,NA,100343,TRUE,FALSE,Marchman,production,680,All Data,TRUE,Secondary,416,Secondary
129675,19,English (American),WS,First,White,Female,NA,100347,TRUE,FALSE,Marchman,production,313,All Data,TRUE,Secondary,416,Secondary
129680,21,English (American),WS,Third,White,Female,NA,100352,TRUE,FALSE,Marchman,production,289,All Data,TRUE,Secondary,416,Secondary
129682,19,English (American),WS,Second,White,Female,NA,100354,TRUE,FALSE,Marchman,production,344,All Data,TRUE,Secondary,416,Secondary
129690,16,English (American),WS,First,White,Female,NA,100364,TRUE,FALSE,Marchman,production,42,All Data,TRUE,Secondary,416,Secondary
129691,19,English (American),WS,First,Asian,Female,NA,100365,TRUE,FALSE,Marchman,production,229,All Data,TRUE,Secondary,416,Secondary
129698,24,English (American),WS,First,Hispanic,Female,NA,100372,TRUE,FALSE,Marchman,production,242,All Data,TRUE,Secondary,416,Secondary
129699,27,English (American),WS,First,White,Male,NA,100373,TRUE,FALSE,Marchman,production,381,All Data,TRUE,Secondary,416,Secondary
129702,28,English (American),WS,First,Black,Male,NA,100376,TRUE,FALSE,Marchman,production,256,All Data,TRUE,Secondary,416,Secondary
129710,19,English (American),WS,Second,White,Female,NA,100384,TRUE,FALSE,Marchman,production,22,All Data,TRUE,Secondary,416,Secondary
129718,28,English (American),WS,First,White,Female,NA,100392,TRUE,FALSE,Marchman,production,585,All Data,TRUE,Secondary,416,Secondary
129720,16,English (American),WS,First,White,Female,NA,100394,TRUE,FALSE,Marchman,production,182,All Data,TRUE,Secondary,416,Secondary
129722,21,English (American),WS,First,White,Male,NA,100396,TRUE,FALSE,Marchman,production,20,All Data,TRUE,Secondary,416,Secondary
129723,26,English (American),WS,First,White,Male,NA,100397,TRUE,FALSE,Marchman,production,229,All Data,TRUE,Secondary,416,Secondary
129724,23,English (American),WS,Second,White,Male,NA,100401,TRUE,FALSE,Marchman,production,210,All Data,TRUE,Secondary,416,Secondary
